title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
Lord of the Flies,['William Golding'],"https://images-na.ssl-images-amazon.com/images/I/51eeAWItwbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,0399501487,4.6
It's Not Easy Being a Bunny (Beginner Books(R)),['Marilyn Sadler'],"https://images-na.ssl-images-amazon.com/images/I/51al5c5C52L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0394861027,4.8
Where the Red Fern Grows,['Wilson Rawls'],"https://images-na.ssl-images-amazon.com/images/I/51-f3gFKLFL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0399551239,4.8
Number the Stars,['Lois Lowry'],"https://images-na.ssl-images-amazon.com/images/I/41XCbq6zNDL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0395510600,4.8
The Giver of Stars: A Novel,['Jojo Moyes'],"https://images-na.ssl-images-amazon.com/images/I/41sPrTyJpOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0399562486,4.6
The Giver of Stars: A Novel,['Jojo Moyes'],"https://images-na.ssl-images-amazon.com/images/I/51GEd7HBYsL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0399562494,4.6
We Were the Lucky Ones: A Novel,['Georgia Hunter'],"https://images-na.ssl-images-amazon.com/images/I/51xZ-WmjlqL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0399563091,4.7
The Hobbit,['J.R.R. Tolkien'],"https://images-na.ssl-images-amazon.com/images/I/51bswAZD4zL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['Teen & Young Adult', 'Science Fiction & Fantasy']",,,,,,,,0007611625,4.8
Who Moved My Cheese,['Spencer Johnson'],"https://images-na.ssl-images-amazon.com/images/I/51re92xq-zL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Business Culture']",,,,,,,,0399144463,4.6
Wreck This Journal (Black) Expanded Edition,['Keri Smith'],"https://images-na.ssl-images-amazon.com/images/I/41NME+X1P5L._SY344_BO1,204,203,200_.jpg",,,"['Crafts, Hobbies & Home', 'Crafts & Hobbies']",,,,,,,,0399161945,4.7
Born a Crime: Stories from a South African Childhood,['Trevor Noah'],"https://images-na.ssl-images-amazon.com/images/I/51r9P74XKvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies & Memoirs', 'Arts & Literature']",,,,,,,,0399588175,4.8
Born a Crime: Stories from a South African Childhood,['Trevor Noah'],"https://images-na.ssl-images-amazon.com/images/I/51pJwB1hlPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies & Memoirs', 'Arts & Literature']",,,,,,,,0399588191,4.8
Educated: A Memoir,['Tara Westover'],"https://images-na.ssl-images-amazon.com/images/I/417zjFiUwEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies & Memoirs', 'Community & Culture']",,,,,,,,0099511029,4.7
The Water Dancer (Oprah's Book Club): A Novel,['Ta-Nehisi Coates'],"https://images-na.ssl-images-amazon.com/images/I/51IA60IJysL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'United States']",,,,,,,,0399590595,4.6
Big Little Lies,['Liane Moriarty'],"https://images-na.ssl-images-amazon.com/images/I/510gP8gOxAL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,0399167064,4.6
The Water Dancer: A Novel,['Ta-Nehisi Coates'],"https://images-na.ssl-images-amazon.com/images/I/51gSloBtq0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'United States']",,,,,,,,0399590617,4.6
The Ride of a Lifetime: Lessons Learned from 15 Years as CEO of the Walt Disney Company,['Robert Iger'],"https://images-na.ssl-images-amazon.com/images/I/417Y7P8kW0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Humor & Entertainment', 'Movies']",,,,,,,,0399592091,4.8
Dare to Lead: Brave Work. Tough Conversations. Whole Hearts.,['Brené Brown'],"https://images-na.ssl-images-amazon.com/images/I/41lYV4tdGkL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Management & Leadership']",,,,,,,,8925598914,4.7
Past Tense: A Jack Reacher Novel,['Lee Child'],"https://images-na.ssl-images-amazon.com/images/I/412FaUcMEUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,0399593535,4.4
Blue Moon: A Jack Reacher Novel,['Lee Child'],"https://images-na.ssl-images-amazon.com/images/I/51JcSThDTqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,039959356X,4.4
Trump: The Art of the Deal,['Donald J. Trump'],"https://images-na.ssl-images-amazon.com/images/I/41u7VlBNdIS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies & Memoirs', 'Leaders & Notable People']",,,,,,,,9780399594496,4.7
The Help,['Kathryn Stockett'],"https://images-na.ssl-images-amazon.com/images/I/51E1sRWIvwL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'United States']",,,,,,,,0425232204,4.8
Tarcherperigee Burn After Writing,['Sharon Jones'],"https://images-na.ssl-images-amazon.com/images/I/416dtTBzbDS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Reference', 'Writing, Research & Publishing Guides']",,,,,,,,0399175210,4.6
What Alice Forgot,['Liane Moriarty'],"https://images-na.ssl-images-amazon.com/images/I/51kPibM67ML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0425247449,4.4
Big Little Lies,['Liane Moriarty'],"https://images-na.ssl-images-amazon.com/images/I/51JMJSunf-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,0425274861,4.6
Bared to You (A Crossfire Novel),['Sylvia Day'],"https://images-na.ssl-images-amazon.com/images/I/51oS5DZoAJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0425276767,4.4
Before We Were Yours: A Novel,['Lisa Wingate'],"https://images-na.ssl-images-amazon.com/images/I/51OEnLDrqaL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0425284700,4.7
The Outsiders 50th Anniversary Edition,['S. E. Hinton'],"https://images-na.ssl-images-amazon.com/images/I/41K1gWW6MkL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,0425288293,4.8
The Hunger Games,['Suzanne Collins'],"https://images-na.ssl-images-amazon.com/images/I/41V56ye3PrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,0439023483,4.7
Catching Fire (The Hunger Games),['Suzanne Collins'],"https://images-na.ssl-images-amazon.com/images/I/41PtN1LzI+L._SY344_BO1,204,203,200_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,0439023491,4.7
Mockingjay (The Hunger Games),['Suzanne Collins'],"https://images-na.ssl-images-amazon.com/images/I/413KDccNayL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,9780439023511,4.6
The Hunger Games (Book 1),['Suzanne Collins'],"https://images-na.ssl-images-amazon.com/images/I/41WAJbx1e2L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,9780439023528,4.7
Harry Potter and the Chamber of Secrets,['J.K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51OihdkhSBL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,9780439064866,4.8
Harry Potter and the Chamber of Secrets (2),['J. K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51mFoFmu0EL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439064872,4.8
Harry Potter and the Prisoner of Azkaban (3),['J.K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51-rbiAIiRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439136350,4.9
Harry Potter and the Prisoner of Azkaban (3),['J.K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51O4sQ1jsCL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439136369,4.9
Harry Potter and the Goblet of Fire (4),['J.K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51gy+g8Z+1L._SY344_BO1,204,203,200_.jpg",,,[],,,,,,,,0439139597,4.9
Harry Potter and the Goblet of Fire (4),['J. K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51OORp1XD1L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439139600,4.9
Harry Potter and the Order of the Phoenix (Book 5),['J. K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51lFAzVQUxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,9780439358064,4.9
Harry Potter and the Order of the Phoenix (5),['J. K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51b7R-IiOTL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439358078,4.9
Harry Potter and the Half-Blood Prince (Book 6),['J. K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51uO1pQc5oL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439784549,4.9
Harry Potter and the Half-Blood Prince (Book 6),['J.K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51nRdIU2qHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439785960,4.9
"Bob Books, Set 1: Beginning Readers",['Bobby Lynn Maslen'],"https://images-na.ssl-images-amazon.com/images/I/518bQH7IftL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0439845009,4.8
Slaughterhouse-Five (Modern Library 100 Best Novels),['Kurt Vonnegut'],"https://images-na.ssl-images-amazon.com/images/I/41+akqN-0VL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0440180295,4.5
Outlander,['Diana Gabaldon'],"https://images-na.ssl-images-amazon.com/images/I/41YawkyLcwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Crafts & Hobbies']",,,,,,,,0440212561,4.7
Dragonfly in Amber: A Novel (Outlander),['Diana Gabaldon'],"https://images-na.ssl-images-amazon.com/images/I/41iqc0VZEvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0440215625,4.8
Voyager: A Novel (Outlander) (Mass Market Paperback),['Diana Gabaldon'],"https://images-na.ssl-images-amazon.com/images/I/4128RRBPBDL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780440217565,4.8
A Breath of Snow and Ashes (Outlander),['Diana Gabaldon'],"https://images-na.ssl-images-amazon.com/images/I/412MIAUcKaL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0440225809,4.8
Number the Stars,['Lois Lowry'],"https://images-na.ssl-images-amazon.com/images/I/51MYJn104PL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,,,,,0440227534,4.8
An Echo in the Bone: A Novel (Outlander),['Diana Gabaldon'],"https://images-na.ssl-images-amazon.com/images/I/4152CAz3RzL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0440245680,4.8
Holes (Holes Series),['Louis Sachar'],"https://images-na.ssl-images-amazon.com/images/I/5103VpC5DOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0440414806,4.8
His Dark Materials 3-Book Paperback Boxed Set: The Golden Compass; The Subtle Knife; The Amber Spyglass,['Philip Pullman'],"https://images-na.ssl-images-amazon.com/images/I/41+lN7FtJ9L._SY344_BO1,204,203,200_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,0440238609,4.7
"Dune (Dune Chronicles, Book 1)",['Frank Herbert'],"https://images-na.ssl-images-amazon.com/images/I/41rxoi1jMQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,0441013597,4.7
Dune,['Frank Herbert'],"https://images-na.ssl-images-amazon.com/images/I/41+L9Q+rCLL._SY344_BO1,204,203,200_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,0441172717,4.7
Battlefield of the Mind: Winning the Battle in Your Mind,['Joyce Meyer'],"https://images-na.ssl-images-amazon.com/images/I/41xcyxeygAL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,0446691097,4.8
"Kindergarten, Here I Come!",['D.J. Steinberg'],"https://images-na.ssl-images-amazon.com/images/I/61Of9fOmT6L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0448456249,4.8
The Richest Man in Babylon,['George S. Clason'],"https://images-na.ssl-images-amazon.com/images/I/41xUOux-59L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Business Culture']",,,,,,,,0451205367,4.7
The Pillars of the Earth: A Novel (Kingsbridge),['Ken Follett'],"https://images-na.ssl-images-amazon.com/images/I/515TY1+5rfL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,045122213X,4.6
World Without End: A Novel (Kingsbridge),['Ken Follett'],"https://images-na.ssl-images-amazon.com/images/I/51KVo0ociEL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0446556815,4.7
Fall of Giants: Book One of the Century Trilogy,['Ken Follett'],"https://images-na.ssl-images-amazon.com/images/I/51iUD85aq0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0451232577,4.5
Fall of Giants: Book One of the Century Trilogy,['Ken Follett'],"https://images-na.ssl-images-amazon.com/images/I/51owER+-1DL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0451232852,4.5
Winter of the World: Book Two of the Century Trilogy,['Ken Follett'],"https://images-na.ssl-images-amazon.com/images/I/514p5NQ0dUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0451468228,4.6
Corduroy,['Don Freeman'],"https://images-na.ssl-images-amazon.com/images/I/51CSQG-vbuL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,9780451470799,4.9
The Evening and the Morning: A Novel (Kingsbridge),['Ken Follett'],"https://images-na.ssl-images-amazon.com/images/I/51DMCz6Pw9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0451478010,4.6
The Husband's Secret,['Liane Moriarty'],"https://images-na.ssl-images-amazon.com/images/I/51ox4iHM2vS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0451490045,4.3
Conversations with Friends: A Novel,['Sally Rooney'],"https://images-na.ssl-images-amazon.com/images/I/41YTYnAe5qL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0451499069,4.2
1984,['George Orwell'],"https://images-na.ssl-images-amazon.com/images/I/41DoIQLHzlL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,9780451524935,4.7
Animal Farm: 75th Anniversary Edition,['George Orwell'],"https://images-na.ssl-images-amazon.com/images/I/41NzDuSdIfL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,9780451526342,4.7
1984,['George Orwell'],"https://images-na.ssl-images-amazon.com/images/I/5193RUDnQbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0452262933,4.7
"A New Earth: Awakening to Your Life's Purpose (Oprah's Book Club, Selection 61)",['Eckhart Tolle'],"https://images-na.ssl-images-amazon.com/images/I/41h3oTpeC8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Alternative Medicine']",,,,,,,,9780452289963,4.7
Alice's Adventures in Wonderland (Dover Thrift Editions),['Lewis Carroll'],"https://images-na.ssl-images-amazon.com/images/I/515OCaOxITL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Comics & Graphic Novels', 'Graphic Novels']",,,,,,,,0486275434,4.5
Twelve Years a Slave (African American),['Solomon Northup'],"https://images-na.ssl-images-amazon.com/images/I/51U1O9h7ZJL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['History', 'Americas']",,,,,,,,0486411435,4.6
A Christmas Carol (Dover Thrift Editions),['Charles Dickens'],"https://images-na.ssl-images-amazon.com/images/I/51BRa8cjReL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Christian Books & Bibles', 'Literature & Fiction']",,,,,,,,0486268659,4.7
I Need a New Butt!,['Dawn McMillan'],"https://images-na.ssl-images-amazon.com/images/I/41qxa7joQsL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0486787990,4.7
Chanel: Collections and Creations,['by Daniele Bott (Author)'],"https://images-na.ssl-images-amazon.com/images/I/311C7Xb-2FL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Arts & Photography', 'Graphic Design']",,,,,,,,9780500513606,4.9
Echo Burning (Jack Reacher),['Lee Child'],"https://images-na.ssl-images-amazon.com/images/I/51Rwh1ibjdL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,0515143820,4.5
Without Fail (Jack Reacher),['Lee Child'],"https://images-na.ssl-images-amazon.com/images/I/51sMChdif3L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,9780515144314,4.6
Killing Floor (Jack Reacher),['Lee Child'],"https://images-na.ssl-images-amazon.com/images/I/51qhYK5W4fL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,0515153656,4.5
The Whole30: The 30-Day Guide to Total Health and Food Freedom,['Melissa Hartwig UrbanDallas Hartwig'],"https://images-na.ssl-images-amazon.com/images/I/51vRMSaTJ4L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Special Diet']",,,,,,,,0544609719,4.6
The Whole-Brain Child: 12 Revolutionary Strategies to Nurture Your Child's Developing Mind,['Daniel J. SiegelTina Payne Bryson'],"https://images-na.ssl-images-amazon.com/images/I/41+maVpBeUL._SY344_BO1,204,203,200_.jpg",,,"['Health, Fitness & Dieting', 'Psychology & Counseling']",,,,,,,,9780553386691,4.8
Written in My Own Heart's Blood: A Novel (Outlander),['Diana Gabaldon'],"https://images-na.ssl-images-amazon.com/images/I/51i1xrjBzzL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,9780553386882,4.8
Be Here Now,['Ram Dass'],"https://images-na.ssl-images-amazon.com/images/I/61ZGMBIiIiL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Alternative Medicine']",,,,,,,,9780517543054,4.7
The Martian,['Andy Weir'],"https://images-na.ssl-images-amazon.com/images/I/4164GkhDBXL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,0553418025,4.7
How to Draw Cool Stuff: A Drawing Guide for Teachers and Students,['Catherine V Holmes'],"https://images-na.ssl-images-amazon.com/images/I/518psLZ8SuL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Arts & Photography', 'Graphic Design']",,,,,,,,0615991424,4.7
Man's Search For Meaning,['Viktor E. Frankl'],"https://images-na.ssl-images-amazon.com/images/I/41LpQ6jxLSL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science & Math', 'Biological Sciences']",,,,,,,,0671023373,4.7
The Perks of Being a Wallflower,['Stephen Chbosky'],"https://images-na.ssl-images-amazon.com/images/I/31F1yMrYv7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,0671027344,4.7
How to Stop Worrying and Start Living,['Dale Carnegie'],"https://images-na.ssl-images-amazon.com/images/I/515v6W+kbaL._SY344_BO1,204,203,200_.jpg",,,"['Self-Help', 'Relationships']",,,,,,,,0671035975,4.6
Hamnet,"[""Maggie O'Farrell""]","https://images-na.ssl-images-amazon.com/images/I/41ZUIlGalWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0525657606,4.5
Klara and the Sun: A novel,['Kazuo Ishiguro'],"https://images-na.ssl-images-amazon.com/images/I/41CX9GOrnUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,059331817X,4.3
Moo Baa La La La,['Sandra Boynton'],"https://images-na.ssl-images-amazon.com/images/I/51wGkOkQP9L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,067144901X,4.8
The Going-To-Bed Book,['Sandra Boynton'],"https://images-na.ssl-images-amazon.com/images/I/512kHsHZHNL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,0671449028,4.8
Little Blue Truck's Springtime,['Alice Schertle'],"https://images-na.ssl-images-amazon.com/images/I/51VQB3uWu+L._SX258_BO1,204,203,200_.jpg",,,[],,,,,,,,0544938097,4.8
Atlas Shrugged (Centennial Ed.),['Ayn Rand'],"https://images-na.ssl-images-amazon.com/images/I/41UrSCOqhxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0525948929,4.5
Harry Potter Hardcover Boxed Set: Books 1-7,['J. K. Rowling'],"https://images-na.ssl-images-amazon.com/images/I/51qOOVlgR+L._SX258_BO1,204,203,200_.jpg",,,[],,,,,,,,0545044251,4.9
The Paper Palace: A Novel,['Miranda Cowley Heller'],"https://images-na.ssl-images-amazon.com/images/I/51SvW9k0+RL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,0593329821,4.2
